device_id,total_transactions,chargeback_count,distinct_cards_used,chargeback_rate
287513.0,1,0,1,0.0
287461.0,1,0,1,0.0
287453.0,1,0,1,0.0
286704.0,1,0,1,0.0
286168.0,1,0,1,0.0
285980.0,1,0,1,0.0
285515.0,1,0,1,0.0
285475.0,1,0,1,0.0
284453.0,1,0,1,0.0
284043.0,1,0,1,0.0
276571.0,1,0,1,0.0
282594.0,1,0,1,0.0
281737.0,1,0,1,0.0
281538.0,1,0,1,0.0
281227.0,1,0,1,0.0
279984.0,1,0,1,0.0
279681.0,1,0,1,0.0
279149.0,1,0,1,0.0
278874.0,1,0,1,0.0
278637.0,1,0,1,0.0
278185.0,1,0,1,0.0
277486.0,1,0,1,0.0
276717.0,1,0,1,0.0
316274.0,1,0,1,0.0
316514.0,1,0,1,0.0
382431.0,1,0,1,0.0
359440.0,1,0,1,0.0
366706.0,1,0,1,0.0
366469.0,1,0,1,0.0
365945.0,1,0,1,0.0
364150.0,4,0,1,0.0
363513.0,1,0,1,0.0
362672.0,1,0,1,0.0
362592.0,1,0,1,0.0
361838.0,1,0,1,0.0
361665.0,2,0,1,0.0
361583.0,1,0,1,0.0
361231.0,1,0,1,0.0
359589.0,1,0,1,0.0
359269.0,1,0,1,0.0
367383.0,1,0,1,0.0
358681.0,1,0,1,0.0
357746.0,1,0,1,0.0
357411.0,1,0,1,0.0
357259.0,1,0,1,0.0
356687.0,1,0,1,0.0
356611.0,1,0,1,0.0
356201.0,1,0,1,0.0
356108.0,1,0,1,0.0
354701.0,1,0,1,0.0
354221.0,1,0,1,0.0
353666.0,1,0,1,0.0
353603.0,1,0,1,0.0
366734.0,1,0,1,0.0
367575.0,1,0,1,0.0
351253.0,1,0,1,0.0
376870.0,1,0,1,0.0
382336.0,1,0,1,0.0
382119.0,1,0,1,0.0
381052.0,1,0,1,0.0
380324.0,1,0,1,0.0
380178.0,1,0,1,0.0
379868.0,2,0,2,0.0
379459.0,1,0,1,0.0
378967.0,1,0,1,0.0
378353.0,1,0,1,0.0
378179.0,1,0,1,0.0
377456.0,1,0,1,0.0
377101.0,1,0,1,0.0
376531.0,1,0,1,0.0
367840.0,1,0,1,0.0
376287.0,2,0,1,0.0
374800.0,1,0,1,0.0
373850.0,1,0,1,0.0
373064.0,1,0,1,0.0
372281.0,1,0,1,0.0
371173.0,1,0,1,0.0
371111.0,1,0,1,0.0
370998.0,1,0,1,0.0
370980.0,1,0,1,0.0
368556.0,1,0,1,0.0
368226.0,1,0,1,0.0
367874.0,2,0,2,0.0
352134.0,1,0,1,0.0
351158.0,1,0,1,0.0
316527.0,1,0,1,0.0
324899.0,1,0,1,0.0
333864.0,1,0,1,0.0
332900.0,2,0,2,0.0
332301.0,1,0,1,0.0
330687.0,1,0,1,0.0
330338.0,1,0,1,0.0
330058.0,1,0,1,0.0
329905.0,1,0,1,0.0
328873.0,1,0,1,0.0
328075.0,1,0,1,0.0
327841.0,1,0,1,0.0
327484.0,1,0,1,0.0
325030.0,1,0,1,0.0
323591.0,1,0,1,0.0
334632.0,1,0,1,0.0
322749.0,1,0,1,0.0
322708.0,1,0,1,0.0
322576.0,1,0,1,0.0
322220.0,1,0,1,0.0
321851.0,1,0,1,0.0
321795.0,2,0,1,0.0
321529.0,1,0,1,0.0
320310.0,1,0,1,0.0
320076.0,1,0,1,0.0
317848.0,1,0,1,0.0
317648.0,1,0,1,0.0
316601.0,1,0,1,0.0
333939.0,1,0,1,0.0
335107.0,1,0,1,0.0
350635.0,1,0,1,0.0
346702.0,1,0,1,0.0
350604.0,1,0,1,0.0
349022.0,1,0,1,0.0
348886.0,1,0,1,0.0
348696.0,1,0,1,0.0
348396.0,2,0,2,0.0
348381.0,1,0,1,0.0
348176.0,1,0,1,0.0
348139.0,1,0,1,0.0
347529.0,1,0,1,0.0
347432.0,1,0,1,0.0
347138.0,2,0,1,0.0
346958.0,1,0,1,0.0
345480.0,1,0,1,0.0
335390.0,1,0,1,0.0
344991.0,1,0,1,0.0
343527.0,1,0,1,0.0
343138.0,2,0,2,0.0
342248.0,1,0,1,0.0
339410.0,1,0,1,0.0
339377.0,1,0,1,0.0
338291.0,1,0,1,0.0
338221.0,1,0,1,0.0
337977.0,1,0,1,0.0
336701.0,1,0,1,0.0
336076.0,1,0,1,0.0
336004.0,1,0,1,0.0
999843.0,1,0,1,0.0
